CATCHMENT,NETWORK,YEAR,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,SEX,RACE,CUMULATIVE RATE,WEEKLY RATE
Entire Network,COVID-NET,2020-22,2022,22,6 months-4 yr,Overall,Overall,149.5,2.5
Entire Network,COVID-NET,2020-22,2022,23,6 months-4 yr,Overall,Overall,151.6,2.1
Entire Network,COVID-NET,2020-22,2022,24,6 months-4 yr,Overall,Overall,153.9,2.3
Entire Network,COVID-NET,2020-22,2022,25,6 months-4 yr,Overall,Overall,156.6,2.7
Entire Network,COVID-NET,2020-22,2022,26,6 months-4 yr,Overall,Overall,159.9,3.3
Entire Network,COVID-NET,2020-22,2022,27,6 months-4 yr,Overall,Overall,163.1,3.2
Entire Network,COVID-NET,2020-22,2022,28,6 months-4 yr,Overall,Overall,165.3,2.2
Entire Network,COVID-NET,2020-22,2022,29,6 months-4 yr,Overall,Overall,168.7,3.4
Entire Network,COVID-NET,2020-22,2022,30,6 months-4 yr,Overall,Overall,171.4,2.8
Entire Network,COVID-NET,2020-22,2022,31,6 months-4 yr,Overall,Overall,174.6,3.2
Entire Network,COVID-NET,2020-22,2022,32,6 months-4 yr,Overall,Overall,177.4,2.8
Entire Network,COVID-NET,2020-22,2022,33,6 months-4 yr,Overall,Overall,181.1,3.7
Entire Network,COVID-NET,2020-22,2022,34,6 months-4 yr,Overall,Overall,184.9,3.7
Entire Network,COVID-NET,2020-22,2022,35,6 months-4 yr,Overall,Overall,187.1,2.3
Entire Network,COVID-NET,2020-22,2022,36,6 months-4 yr,Overall,Overall,189.4,2.2
Entire Network,COVID-NET,2020-22,2022,37,6 months-4 yr,Overall,Overall,191.6,2.2
Entire Network,COVID-NET,2020-22,2022,38,6 months-4 yr,Overall,Overall,193.1,1.5
Entire Network,COVID-NET,2020-22,2022,39,6 months-4 yr,Overall,Overall,195.2,2
Entire Network,COVID-NET,2020-22,2022,40,6 months-4 yr,Overall,Overall,196.8,1.6
Entire Network,COVID-NET,2020-22,2022,41,6 months-4 yr,Overall,Overall,198.6,1.8
Entire Network,COVID-NET,2020-22,2022,42,6 months-4 yr,Overall,Overall,200.4,1.8
Entire Network,COVID-NET,2020-22,2022,43,6 months-4 yr,Overall,Overall,202.3,1.9
Entire Network,COVID-NET,2020-22,2022,44,6 months-4 yr,Overall,Overall,203.7,1.4
Entire Network,COVID-NET,2020-22,2022,45,6 months-4 yr,Overall,Overall,205.8,2
Entire Network,COVID-NET,2020-22,2022,46,6 months-4 yr,Overall,Overall,207.6,1.9
Entire Network,COVID-NET,2020-22,2022,47,6 months-4 yr,Overall,Overall,210.4,2.8
Entire Network,COVID-NET,2020-22,2022,48,6 months-4 yr,Overall,Overall,213.1,2.8
Entire Network,COVID-NET,2020-22,2022,49,6 months-4 yr,Overall,Overall,216.2,3.1
Entire Network,COVID-NET,2020-22,2022,50,6 months-4 yr,Overall,Overall,218.5,2.3
Entire Network,COVID-NET,2020-22,2022,51,6 months-4 yr,Overall,Overall,220.4,1.9
Entire Network,COVID-NET,2020-22,2022,52,6 months-4 yr,Overall,Overall,222.3,1.8
Entire Network,COVID-NET,2020-22,2023,1,6 months-4 yr,Overall,Overall,224.1,1.9
Entire Network,COVID-NET,2020-22,2023,2,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,3,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,4,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,5,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,6,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,7,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,8,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,9,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,10,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,11,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,12,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,13,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,14,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,15,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,16,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,17,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,18,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,19,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,20,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,21,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,22,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,23,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,24,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,25,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,26,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,27,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,28,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,29,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,30,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,31,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,32,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,33,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,34,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,35,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,36,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,37,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,38,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,39,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,40,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,41,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,42,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,43,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,44,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,45,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,46,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,47,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,48,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,49,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,50,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,51,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,52,6 months-4 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2022,1,5-11  yr,Overall,Overall,45.9,2.6
Entire Network,COVID-NET,2020-22,2022,2,5-11  yr,Overall,Overall,48.8,2.9
Entire Network,COVID-NET,2020-22,2022,3,5-11  yr,Overall,Overall,51.3,2.5
Entire Network,COVID-NET,2020-22,2022,4,5-11  yr,Overall,Overall,53.1,1.9
Entire Network,COVID-NET,2020-22,2022,5,5-11  yr,Overall,Overall,54.7,1.6
Entire Network,COVID-NET,2020-22,2022,6,5-11  yr,Overall,Overall,56.1,1.4
Entire Network,COVID-NET,2020-22,2022,7,5-11  yr,Overall,Overall,56.7,0.7
Entire Network,COVID-NET,2020-22,2022,8,5-11  yr,Overall,Overall,57.5,0.7
Entire Network,COVID-NET,2020-22,2022,9,5-11  yr,Overall,Overall,58,0.5
Entire Network,COVID-NET,2020-22,2022,10,5-11  yr,Overall,Overall,58.6,0.6
Entire Network,COVID-NET,2020-22,2022,11,5-11  yr,Overall,Overall,59.1,0.5
Entire Network,COVID-NET,2020-22,2022,12,5-11  yr,Overall,Overall,59.2,0.1
Entire Network,COVID-NET,2020-22,2022,13,5-11  yr,Overall,Overall,59.5,0.3
Entire Network,COVID-NET,2020-22,2022,14,5-11  yr,Overall,Overall,59.6,0.1
Entire Network,COVID-NET,2020-22,2022,15,5-11  yr,Overall,Overall,59.8,0.2
Entire Network,COVID-NET,2020-22,2022,16,5-11  yr,Overall,Overall,60.2,0.3
Entire Network,COVID-NET,2020-22,2022,17,5-11  yr,Overall,Overall,60.6,0.5
Entire Network,COVID-NET,2020-22,2022,18,5-11  yr,Overall,Overall,61.2,0.6
Entire Network,COVID-NET,2020-22,2022,19,5-11  yr,Overall,Overall,61.8,0.6
Entire Network,COVID-NET,2020-22,2022,20,5-11  yr,Overall,Overall,62.5,0.7
Entire Network,COVID-NET,2020-22,2022,21,5-11  yr,Overall,Overall,63.2,0.7
Entire Network,COVID-NET,2020-22,2022,22,5-11  yr,Overall,Overall,64.2,0.7
Entire Network,COVID-NET,2020-22,2022,23,5-11  yr,Overall,Overall,64.9,0.7
Entire Network,COVID-NET,2020-22,2022,24,5-11  yr,Overall,Overall,65.2,0.3
Entire Network,COVID-NET,2020-22,2022,25,5-11  yr,Overall,Overall,66.4,1.2
Entire Network,COVID-NET,2020-22,2022,26,5-11  yr,Overall,Overall,67.3,0.9
Entire Network,COVID-NET,2020-22,2022,27,5-11  yr,Overall,Overall,67.8,0.6
Entire Network,COVID-NET,2020-22,2022,28,5-11  yr,Overall,Overall,68.5,0.7
Entire Network,COVID-NET,2020-22,2022,29,5-11  yr,Overall,Overall,69.3,0.8
Entire Network,COVID-NET,2020-22,2022,30,5-11  yr,Overall,Overall,70.1,0.8
Entire Network,COVID-NET,2020-22,2022,31,5-11  yr,Overall,Overall,71.1,1
Entire Network,COVID-NET,2020-22,2022,32,5-11  yr,Overall,Overall,72.1,0.9
Entire Network,COVID-NET,2020-22,2022,33,5-11  yr,Overall,Overall,73,1
Entire Network,COVID-NET,2020-22,2022,34,5-11  yr,Overall,Overall,74.2,1.2
Entire Network,COVID-NET,2020-22,2022,35,5-11  yr,Overall,Overall,74.8,0.6
Entire Network,COVID-NET,2020-22,2022,36,5-11  yr,Overall,Overall,75.4,0.6
Entire Network,COVID-NET,2020-22,2022,37,5-11  yr,Overall,Overall,76,0.6
Entire Network,COVID-NET,2020-22,2022,38,5-11  yr,Overall,Overall,76.5,0.5
Entire Network,COVID-NET,2020-22,2022,39,5-11  yr,Overall,Overall,77,0.5
Entire Network,COVID-NET,2020-22,2022,40,5-11  yr,Overall,Overall,77.4,0.4
Entire Network,COVID-NET,2020-22,2022,41,5-11  yr,Overall,Overall,77.5,0.1
Entire Network,COVID-NET,2020-22,2022,42,5-11  yr,Overall,Overall,77.8,0.3
Entire Network,COVID-NET,2020-22,2022,43,5-11  yr,Overall,Overall,78.1,0.3
Entire Network,COVID-NET,2020-22,2022,44,5-11  yr,Overall,Overall,78.3,0.3
Entire Network,COVID-NET,2020-22,2022,45,5-11  yr,Overall,Overall,78.8,0.5
Entire Network,COVID-NET,2020-22,2022,46,5-11  yr,Overall,Overall,79.3,0.5
Entire Network,COVID-NET,2020-22,2022,47,5-11  yr,Overall,Overall,79.8,0.5
Entire Network,COVID-NET,2020-22,2022,48,5-11  yr,Overall,Overall,80.3,0.5
Entire Network,COVID-NET,2020-22,2022,49,5-11  yr,Overall,Overall,80.8,0.4
Entire Network,COVID-NET,2020-22,2022,50,5-11  yr,Overall,Overall,81.4,0.6
Entire Network,COVID-NET,2020-22,2022,51,5-11  yr,Overall,Overall,82.1,0.6
Entire Network,COVID-NET,2020-22,2022,52,5-11  yr,Overall,Overall,82.7,0.7
Entire Network,COVID-NET,2020-22,2023,1,5-11  yr,Overall,Overall,83.2,0.5
Entire Network,COVID-NET,2020-22,2023,2,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,3,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,4,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,5,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,6,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,7,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,8,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,9,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,10,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,11,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,12,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,13,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,14,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,15,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,16,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,17,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,18,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,19,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,20,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,21,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,22,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,23,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,24,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,25,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,26,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,27,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,28,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,29,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,30,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,31,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,32,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,33,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,34,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,35,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,36,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,37,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,38,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,39,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,40,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,41,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,42,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,43,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,44,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,45,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,46,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,47,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,48,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,49,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,50,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,51,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,52,5-11  yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2022,1,12-17 yr,Overall,Overall,104.7,6.5
Entire Network,COVID-NET,2020-22,2022,2,12-17 yr,Overall,Overall,109.7,5
Entire Network,COVID-NET,2020-22,2022,3,12-17 yr,Overall,Overall,115,5.3
Entire Network,COVID-NET,2020-22,2022,4,12-17 yr,Overall,Overall,118.5,3.5
Entire Network,COVID-NET,2020-22,2022,5,12-17 yr,Overall,Overall,120.7,2.2
Entire Network,COVID-NET,2020-22,2022,6,12-17 yr,Overall,Overall,122.6,1.9
Entire Network,COVID-NET,2020-22,2022,7,12-17 yr,Overall,Overall,124.1,1.5
Entire Network,COVID-NET,2020-22,2022,8,12-17 yr,Overall,Overall,125.1,1.1
Entire Network,COVID-NET,2020-22,2022,9,12-17 yr,Overall,Overall,126.4,1.3
Entire Network,COVID-NET,2020-22,2022,10,12-17 yr,Overall,Overall,127.1,0.7
Entire Network,COVID-NET,2020-22,2022,11,12-17 yr,Overall,Overall,127.5,0.4
Entire Network,COVID-NET,2020-22,2022,12,12-17 yr,Overall,Overall,127.9,0.4
Entire Network,COVID-NET,2020-22,2022,13,12-17 yr,Overall,Overall,128.3,0.4
Entire Network,COVID-NET,2020-22,2022,14,12-17 yr,Overall,Overall,128.6,0.3
Entire Network,COVID-NET,2020-22,2022,15,12-17 yr,Overall,Overall,129,0.4
Entire Network,COVID-NET,2020-22,2022,16,12-17 yr,Overall,Overall,129.5,0.5
Entire Network,COVID-NET,2020-22,2022,17,12-17 yr,Overall,Overall,130.2,0.7
Entire Network,COVID-NET,2020-22,2022,18,12-17 yr,Overall,Overall,130.8,0.6
Entire Network,COVID-NET,2020-22,2022,19,12-17 yr,Overall,Overall,132.2,1.4
Entire Network,COVID-NET,2020-22,2022,20,12-17 yr,Overall,Overall,133.4,1.2
Entire Network,COVID-NET,2020-22,2022,21,12-17 yr,Overall,Overall,134.4,1
Entire Network,COVID-NET,2020-22,2022,22,12-17 yr,Overall,Overall,136,1.1
Entire Network,COVID-NET,2020-22,2022,23,12-17 yr,Overall,Overall,137.3,1.3
Entire Network,COVID-NET,2020-22,2022,24,12-17 yr,Overall,Overall,138.2,0.8
Entire Network,COVID-NET,2020-22,2022,25,12-17 yr,Overall,Overall,138.8,0.7
Entire Network,COVID-NET,2020-22,2022,26,12-17 yr,Overall,Overall,140,1.1
Entire Network,COVID-NET,2020-22,2022,27,12-17 yr,Overall,Overall,141.5,1.5
Entire Network,COVID-NET,2020-22,2022,28,12-17 yr,Overall,Overall,142.4,0.9
Entire Network,COVID-NET,2020-22,2022,29,12-17 yr,Overall,Overall,143.8,1.3
Entire Network,COVID-NET,2020-22,2022,30,12-17 yr,Overall,Overall,145.8,2
Entire Network,COVID-NET,2020-22,2022,31,12-17 yr,Overall,Overall,147.1,1.3
Entire Network,COVID-NET,2020-22,2022,32,12-17 yr,Overall,Overall,148.2,1.1
Entire Network,COVID-NET,2020-22,2022,33,12-17 yr,Overall,Overall,149.4,1.2
Entire Network,COVID-NET,2020-22,2022,34,12-17 yr,Overall,Overall,150.6,1.2
Entire Network,COVID-NET,2020-22,2022,35,12-17 yr,Overall,Overall,152,1.4
Entire Network,COVID-NET,2020-22,2022,36,12-17 yr,Overall,Overall,152.8,0.8
Entire Network,COVID-NET,2020-22,2022,37,12-17 yr,Overall,Overall,153.9,1.1
Entire Network,COVID-NET,2020-22,2022,38,12-17 yr,Overall,Overall,154.6,0.7
Entire Network,COVID-NET,2020-22,2022,39,12-17 yr,Overall,Overall,155.2,0.7
Entire Network,COVID-NET,2020-22,2022,40,12-17 yr,Overall,Overall,155.8,0.6
Entire Network,COVID-NET,2020-22,2022,41,12-17 yr,Overall,Overall,156.4,0.6
Entire Network,COVID-NET,2020-22,2022,42,12-17 yr,Overall,Overall,157,0.7
Entire Network,COVID-NET,2020-22,2022,43,12-17 yr,Overall,Overall,157.6,0.5
Entire Network,COVID-NET,2020-22,2022,44,12-17 yr,Overall,Overall,158.1,0.5
Entire Network,COVID-NET,2020-22,2022,45,12-17 yr,Overall,Overall,158.6,0.5
Entire Network,COVID-NET,2020-22,2022,46,12-17 yr,Overall,Overall,159.1,0.5
Entire Network,COVID-NET,2020-22,2022,47,12-17 yr,Overall,Overall,159.7,0.5
Entire Network,COVID-NET,2020-22,2022,48,12-17 yr,Overall,Overall,160.1,0.5
Entire Network,COVID-NET,2020-22,2022,49,12-17 yr,Overall,Overall,161,0.9
Entire Network,COVID-NET,2020-22,2022,50,12-17 yr,Overall,Overall,161.8,0.8
Entire Network,COVID-NET,2020-22,2022,51,12-17 yr,Overall,Overall,162.7,0.9
Entire Network,COVID-NET,2020-22,2022,52,12-17 yr,Overall,Overall,163.6,0.9
Entire Network,COVID-NET,2020-22,2023,1,12-17 yr,Overall,Overall,164.2,0.6
Entire Network,COVID-NET,2020-22,2023,2,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,3,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,4,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,5,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,6,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,7,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,8,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,9,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,10,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,11,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,12,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,13,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,14,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,15,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,16,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,17,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,18,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,19,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,20,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,21,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,22,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,23,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,24,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,25,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,26,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,27,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,28,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,29,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,30,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,31,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,32,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,33,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,34,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,35,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,36,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,37,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,38,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,39,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,40,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,41,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,42,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,43,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,44,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,45,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,46,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,47,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,48,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,49,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,50,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,51,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,52,12-17 yr,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2022,1,< 18,Overall,Overall,93.6,7.6
Entire Network,COVID-NET,2020-22,2022,2,< 18,Overall,Overall,100.1,6.5
Entire Network,COVID-NET,2020-22,2022,3,< 18,Overall,Overall,106.3,6.2
Entire Network,COVID-NET,2020-22,2022,4,< 18,Overall,Overall,110.4,4.2
Entire Network,COVID-NET,2020-22,2022,5,< 18,Overall,Overall,113.3,2.9
Entire Network,COVID-NET,2020-22,2022,6,< 18,Overall,Overall,115.8,2.4
Entire Network,COVID-NET,2020-22,2022,7,< 18,Overall,Overall,117.4,1.7
Entire Network,COVID-NET,2020-22,2022,8,< 18,Overall,Overall,118.9,1.5
Entire Network,COVID-NET,2020-22,2022,9,< 18,Overall,Overall,120.3,1.4
Entire Network,COVID-NET,2020-22,2022,10,< 18,Overall,Overall,121.2,0.9
Entire Network,COVID-NET,2020-22,2022,11,< 18,Overall,Overall,121.9,0.6
Entire Network,COVID-NET,2020-22,2022,12,< 18,Overall,Overall,122.4,0.5
Entire Network,COVID-NET,2020-22,2022,13,< 18,Overall,Overall,123.1,0.7
Entire Network,COVID-NET,2020-22,2022,14,< 18,Overall,Overall,123.5,0.4
Entire Network,COVID-NET,2020-22,2022,15,< 18,Overall,Overall,124.2,0.7
Entire Network,COVID-NET,2020-22,2022,16,< 18,Overall,Overall,125.1,0.8
Entire Network,COVID-NET,2020-22,2022,17,< 18,Overall,Overall,126.1,1
Entire Network,COVID-NET,2020-22,2022,18,< 18,Overall,Overall,127.2,1.1
Entire Network,COVID-NET,2020-22,2022,19,< 18,Overall,Overall,128.8,1.6
Entire Network,COVID-NET,2020-22,2022,20,< 18,Overall,Overall,130.3,1.4
Entire Network,COVID-NET,2020-22,2022,21,< 18,Overall,Overall,131.6,1.4
Entire Network,COVID-NET,2020-22,2022,22,< 18,Overall,Overall,133.8,1.6
Entire Network,COVID-NET,2020-22,2022,23,< 18,Overall,Overall,135.4,1.6
