Entity,Code,Day,Weekly new hospital admissions
Malaysia,MYS,2020-12-07,3445
Malaysia,MYS,2020-12-08,3439
Malaysia,MYS,2020-12-09,3236
Malaysia,MYS,2020-12-10,3238
Malaysia,MYS,2020-12-11,3177
Malaysia,MYS,2020-12-12,3089
Malaysia,MYS,2020-12-13,3081
Malaysia,MYS,2020-12-14,2863
Malaysia,MYS,2020-12-15,2900
Malaysia,MYS,2020-12-16,3108
Malaysia,MYS,2020-12-17,3055
Malaysia,MYS,2020-12-18,3030
Malaysia,MYS,2020-12-19,3116
Malaysia,MYS,2020-12-20,3018
Malaysia,MYS,2020-12-21,3038
Malaysia,MYS,2020-12-22,2956
Malaysia,MYS,2020-12-23,2736
Malaysia,MYS,2020-12-24,2679
Malaysia,MYS,2020-12-25,2836
Malaysia,MYS,2020-12-26,2900
Malaysia,MYS,2020-12-27,3124
Malaysia,MYS,2020-12-28,3579
Malaysia,MYS,2020-12-29,3681
Malaysia,MYS,2020-12-30,3823
Malaysia,MYS,2020-12-31,4077
Malaysia,MYS,2021-01-01,4120
Malaysia,MYS,2021-01-02,4273
Malaysia,MYS,2021-01-03,4411
Malaysia,MYS,2021-01-04,4189
Malaysia,MYS,2021-01-05,4409
Malaysia,MYS,2021-01-06,4546
Malaysia,MYS,2021-01-07,4590
Malaysia,MYS,2021-01-08,4810
Malaysia,MYS,2021-01-09,4848
Malaysia,MYS,2021-01-10,4891
Malaysia,MYS,2021-01-11,5105
Malaysia,MYS,2021-01-12,5291
Malaysia,MYS,2021-01-13,5655
Malaysia,MYS,2021-01-14,5886
Malaysia,MYS,2021-01-15,5991
Malaysia,MYS,2021-01-16,6084
Malaysia,MYS,2021-01-17,6336
Malaysia,MYS,2021-01-18,6205
Malaysia,MYS,2021-01-19,6253
Malaysia,MYS,2021-01-20,5956
Malaysia,MYS,2021-01-21,5944
Malaysia,MYS,2021-01-22,5988
Malaysia,MYS,2021-01-23,6189
Malaysia,MYS,2021-01-24,6012
Malaysia,MYS,2021-01-25,6177
Malaysia,MYS,2021-01-26,5986
Malaysia,MYS,2021-01-27,6123
Malaysia,MYS,2021-01-28,5959
Malaysia,MYS,2021-01-29,5822
Malaysia,MYS,2021-01-30,5650
Malaysia,MYS,2021-01-31,5462
Malaysia,MYS,2021-02-01,5337
Malaysia,MYS,2021-02-02,5230
Malaysia,MYS,2021-02-03,5032
Malaysia,MYS,2021-02-04,5080
Malaysia,MYS,2021-02-05,5106
Malaysia,MYS,2021-02-06,4992
Malaysia,MYS,2021-02-07,5095
Malaysia,MYS,2021-02-08,5060
Malaysia,MYS,2021-02-09,4921
Malaysia,MYS,2021-02-10,4818
Malaysia,MYS,2021-02-11,4552
Malaysia,MYS,2021-02-12,4309
Malaysia,MYS,2021-02-13,4067
Malaysia,MYS,2021-02-14,3774
Malaysia,MYS,2021-02-15,3625
Malaysia,MYS,2021-02-16,3541
Malaysia,MYS,2021-02-17,3611
Malaysia,MYS,2021-02-18,3526
Malaysia,MYS,2021-02-19,3612
Malaysia,MYS,2021-02-20,3651
Malaysia,MYS,2021-02-21,3616
Malaysia,MYS,2021-02-22,3427
Malaysia,MYS,2021-02-23,3459
Malaysia,MYS,2021-02-24,3177
Malaysia,MYS,2021-02-25,3210
Malaysia,MYS,2021-02-26,3140
Malaysia,MYS,2021-02-27,3011
Malaysia,MYS,2021-02-28,3037
Malaysia,MYS,2021-03-01,3030
Malaysia,MYS,2021-03-02,2991
Malaysia,MYS,2021-03-03,2946
Malaysia,MYS,2021-03-04,2839
Malaysia,MYS,2021-03-05,2767
Malaysia,MYS,2021-03-06,2847
Malaysia,MYS,2021-03-07,2800
Malaysia,MYS,2021-03-08,2763
Malaysia,MYS,2021-03-09,2677
Malaysia,MYS,2021-03-10,2821
Malaysia,MYS,2021-03-11,2784
Malaysia,MYS,2021-03-12,2632
Malaysia,MYS,2021-03-13,2518
Malaysia,MYS,2021-03-14,2540
Malaysia,MYS,2021-03-15,2518
Malaysia,MYS,2021-03-16,2575
Malaysia,MYS,2021-03-17,2439
Malaysia,MYS,2021-03-18,2573
Malaysia,MYS,2021-03-19,2591
Malaysia,MYS,2021-03-20,2657
Malaysia,MYS,2021-03-21,2611
Malaysia,MYS,2021-03-22,2736
Malaysia,MYS,2021-03-23,2708
Malaysia,MYS,2021-03-24,2730
Malaysia,MYS,2021-03-25,2680
Malaysia,MYS,2021-03-26,2710
Malaysia,MYS,2021-03-27,2714
Malaysia,MYS,2021-03-28,2763
Malaysia,MYS,2021-03-29,2681
Malaysia,MYS,2021-03-30,2643
Malaysia,MYS,2021-03-31,2643
Malaysia,MYS,2021-04-01,2602
Malaysia,MYS,2021-04-02,2605
Malaysia,MYS,2021-04-03,2613
Malaysia,MYS,2021-04-04,2635
Malaysia,MYS,2021-04-05,2690
Malaysia,MYS,2021-04-06,2822
Malaysia,MYS,2021-04-07,2903
Malaysia,MYS,2021-04-08,3052
Malaysia,MYS,2021-04-09,3109
Malaysia,MYS,2021-04-10,3319
Malaysia,MYS,2021-04-11,3427
Malaysia,MYS,2021-04-12,3484
Malaysia,MYS,2021-04-13,3519
Malaysia,MYS,2021-04-14,3859
Malaysia,MYS,2021-04-15,4161
Malaysia,MYS,2021-04-16,4343
Malaysia,MYS,2021-04-17,4391
Malaysia,MYS,2021-04-18,4572
Malaysia,MYS,2021-04-19,4711
Malaysia,MYS,2021-04-20,4837
Malaysia,MYS,2021-04-21,4740
Malaysia,MYS,2021-04-22,4717
Malaysia,MYS,2021-04-23,4851
Malaysia,MYS,2021-04-24,4890
Malaysia,MYS,2021-04-25,4854
Malaysia,MYS,2021-04-26,5087
Malaysia,MYS,2021-04-27,5356
Malaysia,MYS,2021-04-28,5542
Malaysia,MYS,2021-04-29,5583
Malaysia,MYS,2021-04-30,5803
Malaysia,MYS,2021-05-01,5957
Malaysia,MYS,2021-05-02,6428
Malaysia,MYS,2021-05-03,6445
Malaysia,MYS,2021-05-04,6539
Malaysia,MYS,2021-05-05,6714
Malaysia,MYS,2021-05-06,6865
Malaysia,MYS,2021-05-07,6859
Malaysia,MYS,2021-05-08,6937
Malaysia,MYS,2021-05-09,6984
Malaysia,MYS,2021-05-10,7317
Malaysia,MYS,2021-05-11,7360
Malaysia,MYS,2021-05-12,7610
Malaysia,MYS,2021-05-13,7875
Malaysia,MYS,2021-05-14,7846
Malaysia,MYS,2021-05-15,7997
Malaysia,MYS,2021-05-16,7844
Malaysia,MYS,2021-05-17,7798
Malaysia,MYS,2021-05-18,7942
Malaysia,MYS,2021-05-19,7948
Malaysia,MYS,2021-05-20,8070
Malaysia,MYS,2021-05-21,8469
Malaysia,MYS,2021-05-22,8785
Malaysia,MYS,2021-05-23,9163
Malaysia,MYS,2021-05-24,9423
Malaysia,MYS,2021-05-25,9707
Malaysia,MYS,2021-05-26,9922
Malaysia,MYS,2021-05-27,10030
Malaysia,MYS,2021-05-28,10209
Malaysia,MYS,2021-05-29,10310
Malaysia,MYS,2021-05-30,10467
Malaysia,MYS,2021-05-31,10398
Malaysia,MYS,2021-06-01,10411
Malaysia,MYS,2021-06-02,10373
Malaysia,MYS,2021-06-03,10345
Malaysia,MYS,2021-06-04,10152
Malaysia,MYS,2021-06-05,10129
Malaysia,MYS,2021-06-06,10020
Malaysia,MYS,2021-06-07,10069
Malaysia,MYS,2021-06-08,9951
Malaysia,MYS,2021-06-09,9741
Malaysia,MYS,2021-06-10,9609
Malaysia,MYS,2021-06-11,9562
Malaysia,MYS,2021-06-12,9353
Malaysia,MYS,2021-06-13,9129
Malaysia,MYS,2021-06-14,8990
Malaysia,MYS,2021-06-15,9047
Malaysia,MYS,2021-06-16,8967
Malaysia,MYS,2021-06-17,9205
Malaysia,MYS,2021-06-18,9316
Malaysia,MYS,2021-06-19,9231
Malaysia,MYS,2021-06-20,9204
Malaysia,MYS,2021-06-21,9192
Malaysia,MYS,2021-06-22,9218
Malaysia,MYS,2021-06-23,9428
Malaysia,MYS,2021-06-24,9249
Malaysia,MYS,2021-06-25,9047
Malaysia,MYS,2021-06-26,9131
Malaysia,MYS,2021-06-27,9070
Malaysia,MYS,2021-06-28,9127
Malaysia,MYS,2021-06-29,8917
Malaysia,MYS,2021-06-30,8657
Malaysia,MYS,2021-07-01,8677
Malaysia,MYS,2021-07-02,8849
Malaysia,MYS,2021-07-03,8941
Malaysia,MYS,2021-07-04,9052
Malaysia,MYS,2021-07-05,9010
Malaysia,MYS,2021-07-06,9204
Malaysia,MYS,2021-07-07,9471
Malaysia,MYS,2021-07-08,9510
Malaysia,MYS,2021-07-09,9593
Malaysia,MYS,2021-07-10,9659
Malaysia,MYS,2021-07-11,9979
Malaysia,MYS,2021-07-12,10173
Malaysia,MYS,2021-07-13,10277
Malaysia,MYS,2021-07-14,10632
Malaysia,MYS,2021-07-15,10834
Malaysia,MYS,2021-07-16,10856
Malaysia,MYS,2021-07-17,11182
Malaysia,MYS,2021-07-18,11322
Malaysia,MYS,2021-07-19,11504
Malaysia,MYS,2021-07-20,11641
Malaysia,MYS,2021-07-21,11617
Malaysia,MYS,2021-07-22,11864
Malaysia,MYS,2021-07-23,12446
Malaysia,MYS,2021-07-24,12575
Malaysia,MYS,2021-07-25,12838
Malaysia,MYS,2021-07-26,13011
Malaysia,MYS,2021-07-27,13530
Malaysia,MYS,2021-07-28,13713
Malaysia,MYS,2021-07-29,13870
Malaysia,MYS,2021-07-30,13997
Malaysia,MYS,2021-07-31,14289
Malaysia,MYS,2021-08-01,14420
Malaysia,MYS,2021-08-02,14767
Malaysia,MYS,2021-08-03,14797
Malaysia,MYS,2021-08-04,15297
Malaysia,MYS,2021-08-05,15411
Malaysia,MYS,2021-08-06,15908
Malaysia,MYS,2021-08-07,15968
Malaysia,MYS,2021-08-08,15959
Malaysia,MYS,2021-08-09,15895
Malaysia,MYS,2021-08-10,16283
Malaysia,MYS,2021-08-11,16336
Malaysia,MYS,2021-08-12,16562
Malaysia,MYS,2021-08-13,16247
Malaysia,MYS,2021-08-14,16161
Malaysia,MYS,2021-08-15,16300
Malaysia,MYS,2021-08-16,16220
Malaysia,MYS,2021-08-17,15954
Malaysia,MYS,2021-08-18,15939
Malaysia,MYS,2021-08-19,15722
Malaysia,MYS,2021-08-20,15605
Malaysia,MYS,2021-08-21,15554
Malaysia,MYS,2021-08-22,15315
Malaysia,MYS,2021-08-23,15242
Malaysia,MYS,2021-08-24,15185
Malaysia,MYS,2021-08-25,15059
Malaysia,MYS,2021-08-26,15207
Malaysia,MYS,2021-08-27,15015
Malaysia,MYS,2021-08-28,15132
Malaysia,MYS,2021-08-29,15184
Malaysia,MYS,2021-08-30,15310
Malaysia,MYS,2021-08-31,15050
Malaysia,MYS,2021-09-01,14527
Malaysia,MYS,2021-09-02,14274
Malaysia,MYS,2021-09-03,14133
Malaysia,MYS,2021-09-04,13918
Malaysia,MYS,2021-09-05,13709
Malaysia,MYS,2021-09-06,13599
Malaysia,MYS,2021-09-07,13572
Malaysia,MYS,2021-09-08,13766
Malaysia,MYS,2021-09-09,13870
Malaysia,MYS,2021-09-10,14033
Malaysia,MYS,2021-09-11,14113
Malaysia,MYS,2021-09-12,14194
Malaysia,MYS,2021-09-13,14041
Malaysia,MYS,2021-09-14,13684
Malaysia,MYS,2021-09-15,13498
Malaysia,MYS,2021-09-16,13033
Malaysia,MYS,2021-09-17,12567
Malaysia,MYS,2021-09-18,11945
Malaysia,MYS,2021-09-19,11416
Malaysia,MYS,2021-09-20,11157
Malaysia,MYS,2021-09-21,10975
Malaysia,MYS,2021-09-22,10688
Malaysia,MYS,2021-09-23,10373
Malaysia,MYS,2021-09-24,10111
Malaysia,MYS,2021-09-25,10018
Malaysia,MYS,2021-09-26,9841
Malaysia,MYS,2021-09-27,9601
Malaysia,MYS,2021-09-28,9452
Malaysia,MYS,2021-09-29,9281
Malaysia,MYS,2021-09-30,8986
Malaysia,MYS,2021-10-01,8866
Malaysia,MYS,2021-10-02,8568
Malaysia,MYS,2021-10-03,8376
Malaysia,MYS,2021-10-04,8081
Malaysia,MYS,2021-10-05,7863
Malaysia,MYS,2021-10-06,7574
Malaysia,MYS,2021-10-07,7576
Malaysia,MYS,2021-10-08,7435
Malaysia,MYS,2021-10-09,7341
Malaysia,MYS,2021-10-10,7300
Malaysia,MYS,2021-10-11,7190
Malaysia,MYS,2021-10-12,7201
Malaysia,MYS,2021-10-13,7156
Malaysia,MYS,2021-10-14,7439
Malaysia,MYS,2021-10-15,7310
Malaysia,MYS,2021-10-16,7185
Malaysia,MYS,2021-10-17,6997
Malaysia,MYS,2021-10-18,7484
Malaysia,MYS,2021-10-19,7220
Malaysia,MYS,2021-10-20,6901
Malaysia,MYS,2021-10-21,6366
Malaysia,MYS,2021-10-22,6101
Malaysia,MYS,2021-10-23,5977
Malaysia,MYS,2021-10-24,5834
Malaysia,MYS,2021-10-25,5130
Malaysia,MYS,2021-10-26,4992
Malaysia,MYS,2021-10-27,4995
Malaysia,MYS,2021-10-28,4835
Malaysia,MYS,2021-10-29,4814
Malaysia,MYS,2021-10-30,4750
Malaysia,MYS,2021-10-31,4766
Malaysia,MYS,2021-11-01,4690
Malaysia,MYS,2021-11-02,4700
Malaysia,MYS,2021-11-03,4655
Malaysia,MYS,2021-11-04,4688
Malaysia,MYS,2021-11-05,4559
Malaysia,MYS,2021-11-06,4449
Malaysia,MYS,2021-11-07,4382
Malaysia,MYS,2021-11-08,4365
Malaysia,MYS,2021-11-09,4341
Malaysia,MYS,2021-11-10,4381
Malaysia,MYS,2021-11-11,4375
Malaysia,MYS,2021-11-12,4526
Malaysia,MYS,2021-11-13,4662
Malaysia,MYS,2021-11-14,4690
Malaysia,MYS,2021-11-15,4741
Malaysia,MYS,2021-11-16,4697
Malaysia,MYS,2021-11-17,4671
Malaysia,MYS,2021-11-18,4674
Malaysia,MYS,2021-11-19,4668
Malaysia,MYS,2021-11-20,4615
Malaysia,MYS,2021-11-21,4540
Malaysia,MYS,2021-11-22,4510
Malaysia,MYS,2021-11-23,4597
Malaysia,MYS,2021-11-24,4595
Malaysia,MYS,2021-11-25,4543
Malaysia,MYS,2021-11-26,4432
Malaysia,MYS,2021-11-27,4338
Malaysia,MYS,2021-11-28,4316
Malaysia,MYS,2021-11-29,4219
Malaysia,MYS,2021-11-30,4122
Malaysia,MYS,2021-12-01,4081
Malaysia,MYS,2021-12-02,4028
Malaysia,MYS,2021-12-03,4036
Malaysia,MYS,2021-12-04,4042
Malaysia,MYS,2021-12-05,3970
Malaysia,MYS,2021-12-06,3962
Malaysia,MYS,2021-12-07,3879
Malaysia,MYS,2021-12-08,3819
Malaysia,MYS,2021-12-09,3818
Malaysia,MYS,2021-12-10,3799
Malaysia,MYS,2021-12-11,3746
Malaysia,MYS,2021-12-12,3727
Malaysia,MYS,2021-12-13,3671
Malaysia,MYS,2021-12-14,3667
Malaysia,MYS,2021-12-15,3572
Malaysia,MYS,2021-12-16,3404
Malaysia,MYS,2021-12-17,3287
Malaysia,MYS,2021-12-18,3217
Malaysia,MYS,2021-12-19,3131
Malaysia,MYS,2021-12-20,2978
Malaysia,MYS,2021-12-21,2879
Malaysia,MYS,2021-12-22,2804
Malaysia,MYS,2021-12-23,2788
Malaysia,MYS,2021-12-24,2720
Malaysia,MYS,2021-12-25,2628
Malaysia,MYS,2021-12-26,2627
Malaysia,MYS,2021-12-27,2681
Malaysia,MYS,2021-12-28,2657
Malaysia,MYS,2021-12-29,2626
Malaysia,MYS,2021-12-30,2614
Malaysia,MYS,2021-12-31,2602
Malaysia,MYS,2022-01-01,2625
Malaysia,MYS,2022-01-02,2572
Malaysia,MYS,2022-01-03,2545
Malaysia,MYS,2022-01-04,2493
Malaysia,MYS,2022-01-05,2482
Malaysia,MYS,2022-01-06,2479
Malaysia,MYS,2022-01-07,2480
Malaysia,MYS,2022-01-08,2476
Malaysia,MYS,2022-01-09,2533
Malaysia,MYS,2022-01-10,2490
Malaysia,MYS,2022-01-11,2490
Malaysia,MYS,2022-01-12,2517
Malaysia,MYS,2022-01-13,2432
Malaysia,MYS,2022-01-14,2349
Malaysia,MYS,2022-01-15,2283
Malaysia,MYS,2022-01-16,2194
Malaysia,MYS,2022-01-17,2201
Malaysia,MYS,2022-01-18,2119
Malaysia,MYS,2022-01-19,1978
Malaysia,MYS,2022-01-20,1964
Malaysia,MYS,2022-01-21,2035
Malaysia,MYS,2022-01-22,2101
Malaysia,MYS,2022-01-23,2149
Malaysia,MYS,2022-01-24,2195
Malaysia,MYS,2022-01-25,2231
Malaysia,MYS,2022-01-26,2438
Malaysia,MYS,2022-01-27,2579
Malaysia,MYS,2022-01-28,2613
Malaysia,MYS,2022-01-29,2594
Malaysia,MYS,2022-01-30,2616
Malaysia,MYS,2022-01-31,2618
Malaysia,MYS,2022-02-01,2737
Malaysia,MYS,2022-02-02,2679
Malaysia,MYS,2022-02-03,2669
Malaysia,MYS,2022-02-04,2835
Malaysia,MYS,2022-02-05,3137
Malaysia,MYS,2022-02-06,3444
Malaysia,MYS,2022-02-07,3772
Malaysia,MYS,2022-02-08,4211
Malaysia,MYS,2022-02-09,4740
Malaysia,MYS,2022-02-10,5307
Malaysia,MYS,2022-02-11,5813
Malaysia,MYS,2022-02-12,6234
Malaysia,MYS,2022-02-13,6603
Malaysia,MYS,2022-02-14,7132
Malaysia,MYS,2022-02-15,7617
Malaysia,MYS,2022-02-16,8035
Malaysia,MYS,2022-02-17,8512
Malaysia,MYS,2022-02-18,9047
Malaysia,MYS,2022-02-19,9502
Malaysia,MYS,2022-02-20,9946
Malaysia,MYS,2022-02-21,10278
Malaysia,MYS,2022-02-22,10466
Malaysia,MYS,2022-02-23,10937
Malaysia,MYS,2022-02-24,11232
Malaysia,MYS,2022-02-25,11282
Malaysia,MYS,2022-02-26,11364
Malaysia,MYS,2022-02-27,11458
Malaysia,MYS,2022-02-28,11505
Malaysia,MYS,2022-03-01,11735
Malaysia,MYS,2022-03-02,11753
Malaysia,MYS,2022-03-03,12037
Malaysia,MYS,2022-03-04,12365
Malaysia,MYS,2022-03-05,12781
Malaysia,MYS,2022-03-06,12964
Malaysia,MYS,2022-03-07,13281
Malaysia,MYS,2022-03-08,13473
Malaysia,MYS,2022-03-09,13545
Malaysia,MYS,2022-03-10,13538
Malaysia,MYS,2022-03-11,13674
Malaysia,MYS,2022-03-12,13519
Malaysia,MYS,2022-03-13,13539
Malaysia,MYS,2022-03-14,13193
Malaysia,MYS,2022-03-15,13011
Malaysia,MYS,2022-03-16,12849
Malaysia,MYS,2022-03-17,12479
Malaysia,MYS,2022-03-18,12005
Malaysia,MYS,2022-03-19,11585
Malaysia,MYS,2022-03-20,11088
Malaysia,MYS,2022-03-21,10823
Malaysia,MYS,2022-03-22,10375
Malaysia,MYS,2022-03-23,9969
Malaysia,MYS,2022-03-24,9560
Malaysia,MYS,2022-03-25,8996
Malaysia,MYS,2022-03-26,8531
Malaysia,MYS,2022-03-27,8119
Malaysia,MYS,2022-03-28,7708
Malaysia,MYS,2022-03-29,7279
Malaysia,MYS,2022-03-30,6789
Malaysia,MYS,2022-03-31,6317
Malaysia,MYS,2022-04-01,6120
Malaysia,MYS,2022-04-02,5775
Malaysia,MYS,2022-04-03,5455
Malaysia,MYS,2022-04-04,5125
Malaysia,MYS,2022-04-05,4776
Malaysia,MYS,2022-04-06,4492
Malaysia,MYS,2022-04-07,4244
Malaysia,MYS,2022-04-08,3855
Malaysia,MYS,2022-04-09,3708
Malaysia,MYS,2022-04-10,3556
Malaysia,MYS,2022-04-11,3464
Malaysia,MYS,2022-04-12,3302
Malaysia,MYS,2022-04-13,3158
Malaysia,MYS,2022-04-14,2991
Malaysia,MYS,2022-04-15,2855
Malaysia,MYS,2022-04-16,2698
Malaysia,MYS,2022-04-17,2558
Malaysia,MYS,2022-04-18,2439
Malaysia,MYS,2022-04-19,2285
Malaysia,MYS,2022-04-20,2108
Malaysia,MYS,2022-04-21,1947
Malaysia,MYS,2022-04-22,1812
Malaysia,MYS,2022-04-23,1699
Malaysia,MYS,2022-04-24,1622
Malaysia,MYS,2022-04-25,1457
Malaysia,MYS,2022-04-26,1396
Malaysia,MYS,2022-04-27,1314
Malaysia,MYS,2022-04-28,1244
Malaysia,MYS,2022-04-29,1140
Malaysia,MYS,2022-04-30,1049
Malaysia,MYS,2022-05-01,984
Malaysia,MYS,2022-05-02,914
Malaysia,MYS,2022-05-03,824
Malaysia,MYS,2022-05-04,757
Malaysia,MYS,2022-05-05,722
Malaysia,MYS,2022-05-06,721
Malaysia,MYS,2022-05-07,718
Malaysia,MYS,2022-05-08,744
Malaysia,MYS,2022-05-09,818
Malaysia,MYS,2022-05-10,900
Malaysia,MYS,2022-05-11,1012
Malaysia,MYS,2022-05-12,1063
Malaysia,MYS,2022-05-13,1073
Malaysia,MYS,2022-05-14,1072
Malaysia,MYS,2022-05-15,1065
Malaysia,MYS,2022-05-16,997
Malaysia,MYS,2022-05-17,937
Malaysia,MYS,2022-05-18,867
Malaysia,MYS,2022-05-19,828
Malaysia,MYS,2022-05-20,806
Malaysia,MYS,2022-05-21,805
Malaysia,MYS,2022-05-22,788
Malaysia,MYS,2022-05-23,807
Malaysia,MYS,2022-05-24,781
Malaysia,MYS,2022-05-25,742
Malaysia,MYS,2022-05-26,702
Malaysia,MYS,2022-05-27,659
Malaysia,MYS,2022-05-28,624
Malaysia,MYS,2022-05-29,609
Malaysia,MYS,2022-05-30,585
Malaysia,MYS,2022-05-31,587
Malaysia,MYS,2022-06-01,578
Malaysia,MYS,2022-06-02,596
Malaysia,MYS,2022-06-03,654
Malaysia,MYS,2022-06-04,666
Malaysia,MYS,2022-06-05,680
Malaysia,MYS,2022-06-06,685
Malaysia,MYS,2022-06-07,704
Malaysia,MYS,2022-06-08,720
Malaysia,MYS,2022-06-09,746
Malaysia,MYS,2022-06-10,744
Malaysia,MYS,2022-06-11,774
Malaysia,MYS,2022-06-12,771
Malaysia,MYS,2022-06-13,796
Malaysia,MYS,2022-06-14,823
Malaysia,MYS,2022-06-15,845
Malaysia,MYS,2022-06-16,832
Malaysia,MYS,2022-06-17,835
Malaysia,MYS,2022-06-18,835
Malaysia,MYS,2022-06-19,860
Malaysia,MYS,2022-06-20,867
Malaysia,MYS,2022-06-21,871
Malaysia,MYS,2022-06-22,912
Malaysia,MYS,2022-06-23,965
Malaysia,MYS,2022-06-24,998
Malaysia,MYS,2022-06-25,1033
Malaysia,MYS,2022-06-26,1053
Malaysia,MYS,2022-06-27,1096
Malaysia,MYS,2022-06-28,1120
Malaysia,MYS,2022-06-29,1136
Malaysia,MYS,2022-06-30,1168
Malaysia,MYS,2022-07-01,1269
Malaysia,MYS,2022-07-02,1321
Malaysia,MYS,2022-07-03,1351
Malaysia,MYS,2022-07-04,1382
Malaysia,MYS,2022-07-05,1421
Malaysia,MYS,2022-07-06,1446
Malaysia,MYS,2022-07-07,1460
Malaysia,MYS,2022-07-08,1437
Malaysia,MYS,2022-07-09,1469
Malaysia,MYS,2022-07-10,1488
Malaysia,MYS,2022-07-11,1514
Malaysia,MYS,2022-07-12,1557
